Order_ID,Product_ID,Seller_ID,Quantity,Discount,Sales,Cost,Profit,Order_Status
O0030296,P0108,S0021,4,0.25,5700.0,4235.48,1464.52,Completed
O0030296,P0286,S0021,4,0,1200,796.88,403.12,Completed
O0030296,P0062,S0021,2,0.1,1980.0,1340.42,639.58,Completed
O0030297,P0269,S0077,1,0.1,1350.0,917.25,432.75,Completed
O0030298,P0178,S0006,3,0.15,7140.0,4217.25,2922.75,Pending
O0030298,P0343,S0006,2,0.2,15840.0,11812.58,4027.42,Pending
O0030299,P0208,S0071,2,0.1,5940.0,3564.12,2375.88,Completed
O0030299,P0330,S0071,2,0.12,41360.0,30167.42,11192.58,Completed
O0030300,P0297,S0052,1,0.2,160.0,133.63,26.37,Completed
O0030300,P0400,S0052,3,0.25,7200.0,6434.58,765.42,Completed
O0030300,P0276,S0052,4,0.08,8096.0,4983.88,3112.12,Completed
O0030300,P0160,S0052,2,0.15,7480.0,5360.06,2119.94,Completed
O0030301,P0226,S0053,1,0,1100,619.29,480.71,Completed
O0030301,P0283,S0053,3,0.25,1575.0,1259.61,315.39,Completed
O0030302,P0250,S0006,2,0.25,450.0,327.04,122.96,Completed
O0030302,P0114,S0006,3,0.08,1932.0,1177.62,754.38,Completed
O0030303,P0351,S0038,2,0.05,190.0,106.28,83.72,Completed
O0030303,P0274,S0038,2,0.25,1350.0,1006.08,343.92,Completed
O0030303,P0040,S0038,1,0.1,7560.0,6493.38,1066.62,Completed
O0030304,P0233,S0056,1,0.2,720.0,577.11,142.89,Completed
O0030304,P0354,S0056,3,0.15,255.0,160.41,94.59,Completed
O0030304,P0201,S0056,2,0.08,4048.0,2711.04,1336.96,Completed
O0030305,P0141,S0016,4,0.03,11640.0,8447.12,3192.88,Completed
O0030305,P0050,S0016,4,0.25,11400.0,9403.04,1996.96,Completed
O0030306,P0145,S0050,2,0.15,6630.0,6047.74,582.26,Completed
O0030307,P0394,S0019,2,0.25,4650.0,3642.32,1007.68,Completed
O0030308,P0143,S0091,1,0.03,1843.0,1104.6,738.4,Completed
O0030308,P0333,S0091,3,0,13500,7801.41,5698.59,Completed
O0030308,P0127,S0091,3,0.25,8775.0,6118.29,2656.71,Completed
O0030309,P0011,S0054,3,0.25,125550.0,92552.91,32997.09,Completed
O0030309,P0412,S0054,1,0.05,4655.0,2450.8,2204.2,Completed
O0030310,P0232,S0069,3,0.08,4140.0,3102.78,1037.22,Completed
O0030310,P0337,S0069,2,0.15,28560.0,20829.32,7730.68,Completed
O0030311,P0373,S0057,1,0.2,17360.0,15032.86,2327.14,Returned
O0030311,P0260,S0057,4,0.05,2660.0,1776.36,883.64,Returned
O0030312,P0406,S0048,1,0.08,4600.0,2784.1,1815.9,Completed
O0030313,P0259,S0005,1,0.05,665.0,351.39,313.61,Completed
O0030313,P0323,S0005,1,0.25,18450.0,16681.67,1768.33,Completed
O0030314,P0390,S0049,4,0.03,42292.0,23990.88,18301.12,Completed
O0030314,P0389,S0049,4,0.25,24000.0,19000.36,4999.64,Completed
O0030315,P0306,S0001,1,0.15,510.0,379.04,130.96,Completed
O0030315,P0414,S0001,3,0.1,2700.0,1517.19,1182.81,Completed
O0030316,P0166,S0068,1,0.05,665.0,342.32,322.68,Completed
O0030317,P0152,S0028,4,0.12,13024.0,9882.48,3141.52,Completed
O0030317,P0006,S0028,4,0.1,216720.0,175529.96,41190.04,Completed
O0030317,P0134,S0028,4,0.2,6400.0,5352.72,1047.28,Completed
O0030318,P0183,S0042,3,0.2,2880.0,1974.45,905.55,Completed
O0030319,P0210,S0012,4,0.12,4224.0,3398.36,825.64,Completed
O0030320,P0090,S0002,1,0.25,8475.0,7513.85,961.15,Completed
O0030320,P0332,S0002,1,0.08,4140.0,2401.27,1738.73,Completed
O0030320,P0337,S0002,3,0.05,47880.0,31243.98,16636.02,Completed
O0030320,P0076,S0002,4,0.05,10260.0,6407.92,3852.08,Completed
O0030321,P0271,S0004,3,0.2,3360.0,2665.29,694.71,Pending
O0030322,P0202,S0034,1,0.25,1875.0,1646.94,228.06,Completed
O0030323,P0385,S0043,1,0.05,5225.0,2806.86,2418.14,Completed
O0030323,P0293,S0043,1,0.15,595.0,537.09,57.91,Completed
O0030324,P0079,S0039,3,0,51900,26461.89,25438.11,Returned
O0030324,P0253,S0039,4,0.2,1600.0,1539.08,60.92,Returned
O0030325,P0313,S0045,4,0.15,5100.0,4150.44,949.56,Completed
O0030326,P0034,S0080,1,0,14600,9349.4,5250.6,Completed
O0030327,P0115,S0004,1,0.08,1748.0,1310.3,437.7,Returned
O0030327,P0067,S0004,2,0.03,47918.0,33388.5,14529.5,Returned
O0030327,P0130,S0004,2,0.08,2760.0,1685.22,1074.78,Returned
O0030327,P0052,S0004,3,0,4200,2163.15,2036.85,Returned
O0030328,P0315,S0057,1,0.08,828.0,678.64,149.36,Completed
O0030328,P0182,S0057,1,0.15,2720.0,1658.27,1061.73,Completed
O0030328,P0125,S0057,3,0.12,10560.0,7651.8,2908.2,Completed
O0030329,P0206,S0082,2,0.2,1760.0,1644.8,115.2,Completed
O0030330,P0400,S0097,4,0.08,11776.0,8579.44,3196.56,Completed
O0030330,P0125,S0097,2,0.15,6800.0,5101.2,1698.8,Completed
O0030330,P0340,S0097,2,0.15,39440.0,24682.44,14757.56,Completed
O0030331,P0101,S0005,1,0.08,7820.0,4924.02,2895.98,Completed
O0030331,P0085,S0005,4,0.1,27000.0,18843.64,8156.36,Completed
O0030331,P0011,S0005,1,0.1,50220.0,30850.97,19369.03,Completed
O0030332,P0029,S0068,3,0.13,85086.0,66000.18,19085.82,Cancelled
O0030332,P0372,S0068,2,0.03,15132.0,9197.18,5934.82,Cancelled
O0030332,P0413,S0068,3,0.2,14880.0,11305.62,3574.38,Cancelled
O0030333,P0318,S0068,3,0,86100,53179.08,32920.92,Completed
O0030334,P0220,S0070,2,0.15,4590.0,3075.98,1514.02,Completed
O0030334,P0354,S0070,3,0.1,270.0,160.41,109.59,Completed
O0030334,P0055,S0070,3,0.1,5670.0,3890.85,1779.15,Completed
O0030335,P0079,S0078,3,0.05,49305.0,26461.89,22843.11,Completed
O0030335,P0063,S0078,1,0.08,4232.0,3061.55,1170.45,Completed
O0030336,P0066,S0029,4,0.2,26560.0,18578.04,7981.96,Completed
O0030336,P0342,S0029,4,0.15,63920.0,55195.72,8724.28,Completed
O0030337,P0231,S0035,4,0.15,4760.0,2798.48,1961.52,Completed
O0030338,P0124,S0025,3,0.2,7920.0,7430.34,489.66,Completed
O0030338,P0410,S0025,3,0.25,900.0,727.92,172.08,Completed
O0030338,P0196,S0025,1,0.03,1649.0,1252.97,396.03,Completed
O0030339,P0236,S0031,4,0.2,2240.0,1549.04,690.96,Completed
O0030339,P0366,S0031,2,0.03,30458.0,15882.24,14575.76,Completed
O0030339,P0240,S0031,3,0.1,7290.0,3958.02,3331.98,Completed
O0030340,P0120,S0061,1,0,7800,6020.04,1779.96,Pending
O0030341,P0294,S0085,2,0.25,450.0,463.72,-13.72,Completed
O0030342,P0026,S0058,2,0.2,81280.0,49610.72,31669.28,Completed
O0030343,P0121,S0095,1,0.15,2125.0,1566.65,558.35,Completed
O0030344,P0248,S0031,1,0.2,960.0,878.22,81.78,Completed
O0030345,P0385,S0028,2,0.2,8800.0,5613.72,3186.28,Completed
O0030346,P0284,S0026,3,0.15,3060.0,2538.93,521.07,Completed
O0030347,P0228,S0021,2,0.08,2024.0,1336.7,687.3,Completed
O0030347,P0100,S0021,2,0.2,5920.0,4016.8,1903.2,Completed
O0030347,P0278,S0021,3,0.12,2376.0,1351.32,1024.68,Completed
O0030348,P0152,S0018,3,0.12,9768.0,7411.86,2356.14,Cancelled
O0030348,P0200,S0018,1,0.1,630.0,494.02,135.98,Cancelled
O0030348,P0348,S0018,1,0.2,320.0,225.48,94.52,Cancelled
O0030349,P0263,S0021,3,0.2,1440.0,1322.82,117.18,Returned
O0030349,P0078,S0021,1,0.03,24444.0,12283.17,12160.83,Returned
O0030349,P0197,S0021,2,0.1,720.0,544.38,175.62,Returned
O0030350,P0001,S0045,1,0.15,47770.0,42791.41,4978.59,Completed
O0030350,P0157,S0045,3,0,25800,12663.24,13136.76,Completed
O0030350,P0052,S0045,1,0.05,1330.0,721.05,608.95,Completed
O0030350,P0342,S0045,1,0.15,15980.0,13798.93,2181.07,Completed
O0030351,P0128,S0100,3,0.2,10320.0,8161.62,2158.38,Completed
O0030351,P0206,S0100,4,0.25,3300.0,3289.6,10.4,Completed
O0030351,P0342,S0100,4,0,75200,55195.72,20004.28,Completed
O0030352,P0245,S0032,1,0.25,300.0,247.0,53.0,Completed
O0030352,P0188,S0032,1,0.15,3910.0,2736.85,1173.15,Completed
O0030353,P0216,S0086,3,0.03,4656.0,3147.69,1508.31,Completed
O0030353,P0411,S0086,3,0.05,12540.0,8262.57,4277.43,Completed
O0030353,P0359,S0086,4,0.12,3168.0,2298.44,869.56,Completed
O0030354,P0162,S0013,3,0,3300,2134.74,1165.26,Completed
O0030354,P0194,S0013,1,0.15,1870.0,1444.56,425.44,Completed
O0030355,P0153,S0044,2,0.12,10384.0,8898.3,1485.7,Completed
O0030355,P0115,S0044,1,0.1,1710.0,1310.3,399.7,Completed
O0030356,P0146,S0100,4,0.15,10200.0,6171.4,4028.6,Pending
O0030357,P0014,S0017,1,0.3,58870.0,64646.39,-5776.39,Completed
O0030358,P0374,S0086,2,0.05,50730.0,31862.18,18867.82,Completed
O0030358,P0401,S0086,4,0.2,3840.0,2926.84,913.16,Completed
O0030358,P0108,S0086,1,0.08,1748.0,1058.87,689.13,Completed
O0030358,P0054,S0086,2,0.03,7760.0,4698.34,3061.66,Completed
O0030359,P0385,S0100,1,0.12,4840.0,2806.86,2033.14,Completed
O0030359,P0098,S0100,1,0.05,7125.0,3965.86,3159.14,Completed
O0030359,P0179,S0100,2,0.25,10200.0,8000.64,2199.36,Completed
O0030360,P0173,S0065,1,0,1700,990.74,709.26,Completed
O0030360,P0405,S0065,2,0.05,5700.0,4184.04,1515.96,Completed
O0030361,P0413,S0037,4,0,24800,15074.16,9725.84,Completed
O0030361,P0062,S0037,1,0.15,935.0,670.21,264.79,Completed
O0030362,P0137,S0014,3,0.1,14040.0,9302.67,4737.33,Completed
O0030362,P0417,S0014,4,0.03,6984.0,4608.08,2375.92,Completed
O0030363,P0001,S0092,1,0.15,47770.0,42791.41,4978.59,Completed
O0030364,P0255,S0061,4,0.12,2464.0,1771.16,692.84,Completed
O0030364,P0409,S0061,1,0.05,3325.0,2561.99,763.01,Completed
O0030364,P0287,S0061,1,0.05,475.0,308.6,166.4,Completed
O0030365,P0411,S0064,4,0.1,15840.0,11016.76,4823.24,Completed
O0030366,P0149,S0057,3,0.08,14076.0,7902.54,6173.46,Completed
O0030366,P0265,S0057,1,0.03,1746.0,1352.97,393.03,Completed
O0030366,P0377,S0057,1,0.15,9180.0,6261.61,2918.39,Completed
O0030366,P0076,S0057,2,0.08,4968.0,3203.96,1764.04,Completed
O0030367,P0391,S0049,2,0.12,8800.0,5061.08,3738.92,Completed
O0030368,P0222,S0095,2,0.03,1358.0,775.44,582.56,Completed
O0030369,P0398,S0056,4,0.03,7372.0,5480.12,1891.88,Completed
O0030370,P0107,S0006,2,0.25,11100.0,8917.8,2182.2,Completed
O0030371,P0038,S0075,4,0.25,59700.0,58009.88,1690.12,Completed
O0030371,P0181,S0075,3,0.15,2805.0,1932.36,872.64,Completed
O0030372,P0153,S0029,1,0,5900,4449.15,1450.85,Completed
O0030372,P0337,S0029,3,0.1,45360.0,31243.98,14116.02,Completed
O0030372,P0284,S0029,4,0.25,3600.0,3385.24,214.76,Completed
O0030373,P0063,S0086,1,0.05,4370.0,3061.55,1308.45,Completed
O0030374,P0221,S0003,1,0,2300,1514.89,785.11,Completed
O0030374,P0256,S0003,1,0.12,440.0,335.5,104.5,Completed
O0030375,P0080,S0027,1,0.2,10080.0,7586.0,2494.0,Completed
O0030375,P0119,S0027,4,0.12,21120.0,16093.4,5026.6,Completed
O0030376,P0400,S0036,3,0.12,8448.0,6434.58,2013.42,Returned
O0030377,P0310,S0057,4,0.08,3312.0,2499.6,812.4,Completed
O0030378,P0153,S0070,1,0.2,4720.0,4449.15,270.85,Completed
O0030378,P0344,S0070,2,0.15,12410.0,9872.68,2537.32,Completed
O0030379,P0023,S0087,1,0.05,26410.0,18941.23,7468.77,Completed
O0030379,P0405,S0087,1,0.12,2640.0,2092.02,547.98,Completed
O0030379,P0060,S0087,3,0.1,11610.0,6839.94,4770.06,Completed
O0030380,P0132,S0078,3,0.15,6120.0,4550.13,1569.87,Completed
O0030380,P0294,S0078,3,0.03,873.0,695.58,177.42,Completed
O0030380,P0275,S0078,2,0.03,1940.0,1205.3,734.7,Completed
O0030380,P0404,S0078,2,0,8400,6354.44,2045.56,Completed
O0030381,P0079,S0025,2,0.25,25950.0,17641.26,8308.74,Pending
O0030382,P0052,S0073,2,0.15,2380.0,1442.1,937.9,Completed
O0030382,P0217,S0073,1,0.1,2520.0,1870.7,649.3,Completed
O0030382,P0186,S0073,2,0.03,6596.0,3555.72,3040.28,Completed
O0030383,P0253,S0074,2,0.2,800.0,769.54,30.46,Pending
O0030384,P0410,S0041,1,0.15,340.0,242.64,97.36,Completed
O0030384,P0127,S0041,4,0.12,13728.0,8157.72,5570.28,Completed
O0030384,P0179,S0041,4,0.1,24480.0,16001.28,8478.72,Completed
O0030385,P0164,S0043,4,0.1,27360.0,21588.84,5771.16,Pending
O0030386,P0146,S0044,3,0.05,8550.0,4628.55,3921.45,Completed
O0030387,P0086,S0083,4,0.08,64032.0,52867.84,11164.16,Completed
O0030388,P0179,S0030,2,0.03,13192.0,8000.64,5191.36,Completed
O0030389,P0019,S0052,2,0.05,58520.0,30380.98,28139.02,Completed
O0030389,P0106,S0052,4,0.25,9900.0,9801.8,98.2,Completed
O0030389,P0240,S0052,4,0.08,9936.0,5277.36,4658.64,Completed
O0030390,P0326,S0080,1,0.12,12672.0,9138.84,3533.16,Completed
O0030390,P0302,S0080,4,0.1,360.0,235.6,124.4,Completed
O0030391,P0211,S0062,2,0.08,1840.0,1111.58,728.42,Completed
O0030391,P0148,S0062,2,0,9400,4998.9,4401.1,Completed
O0030392,P0188,S0059,1,0.05,4370.0,2736.85,1633.15,Completed
O0030392,P0021,S0059,1,0.15,57630.0,40803.27,16826.73,Completed
O0030392,P0110,S0059,2,0.15,6290.0,4308.1,1981.9,Completed
O0030392,P0125,S0059,2,0,8000,5101.2,2898.8,Completed
O0030393,P0371,S0084,4,0.15,56780.0,45140.36,11639.64,Completed
O0030393,P0335,S0084,1,0.25,3825.0,3960.51,-135.51,Completed
O0030393,P0306,S0084,1,0,600,379.04,220.96,Completed
O0030394,P0228,S0001,1,0.05,1045.0,668.35,376.65,Completed
O0030395,P0279,S0039,2,0.12,1936.0,1698.6,237.4,Completed
O0030395,P0275,S0039,1,0.08,920.0,602.65,317.35,Completed
O0030395,P0285,S0039,2,0.15,2040.0,1730.88,309.12,Completed
O0030395,P0102,S0039,4,0.1,13320.0,9324.64,3995.36,Completed
O0030396,P0171,S0041,1,0.05,3515.0,2099.09,1415.91,Returned
O0030397,P0095,S0073,1,0.15,3570.0,2667.71,902.29,Completed
O0030397,P0239,S0073,4,0.1,9360.0,7437.4,1922.6,Completed
O0030398,P0283,S0042,4,0,2800,1679.48,1120.52,Completed
O0030398,P0061,S0042,1,0.12,3432.0,2783.24,648.76,Completed
O0030399,P0083,S0005,3,0.15,62220.0,54814.5,7405.5,Completed
O0030399,P0229,S0005,2,0.03,2716.0,1959.46,756.54,Completed
O0030399,P0049,S0005,3,0.1,3240.0,2682.87,557.13,Completed
O0030399,P0412,S0005,4,0,19600,9803.2,9796.8,Completed
O0030400,P0347,S0100,4,0.12,1056.0,813.24,242.76,Completed
O0030400,P0195,S0100,4,0.1,6480.0,5555.76,924.24,Completed
O0030401,P0391,S0069,1,0.2,4000.0,2530.54,1469.46,Completed
O0030401,P0188,S0069,3,0.1,12420.0,8210.55,4209.45,Completed
O0030402,P0344,S0018,2,0.03,14162.0,9872.68,4289.32,Completed
O0030402,P0162,S0018,2,0.08,2024.0,1423.16,600.84,Completed
O0030403,P0235,S0031,2,0.05,3230.0,2029.18,1200.82,Completed
O0030403,P0016,S0031,4,0.08,231840.0,121315.96,110524.04,Completed
O0030404,P0208,S0066,3,0.03,9603.0,5346.18,4256.82,Completed
O0030405,P0016,S0054,2,0.15,107100.0,60657.98,46442.02,Completed
O0030405,P0320,S0054,2,0,11600,7816.58,3783.42,Completed
O0030405,P0014,S0054,4,0.25,252300.0,258585.56,-6285.56,Completed
O0030406,P0322,S0057,2,0.15,44710.0,25910.6,18799.4,Completed
O0030407,P0133,S0100,2,0.25,7500.0,5798.58,1701.42,Completed
O0030408,P0295,S0032,3,0.2,480.0,333.48,146.52,Completed
O0030408,P0220,S0032,3,0.2,6480.0,4613.97,1866.03,Completed
O0030408,P0259,S0032,2,0.03,1358.0,702.78,655.22,Completed
O0030409,P0263,S0100,3,0.12,1584.0,1322.82,261.18,Completed
O0030409,P0265,S0100,2,0.2,2880.0,2705.94,174.06,Completed
O0030409,P0127,S0100,4,0.12,13728.0,8157.72,5570.28,Completed
O0030410,P0224,S0021,4,0.2,1920.0,1478.36,441.64,Completed
O0030411,P0187,S0032,4,0.1,3240.0,1797.48,1442.52,Returned
O0030412,P0266,S0089,1,0.05,1615.0,1181.38,433.62,Completed
O0030412,P0038,S0089,2,0.08,36616.0,29004.94,7611.06,Completed
O0030413,P0261,S0096,2,0.12,2464.0,1685.34,778.66,Returned
O0030414,P0391,S0019,2,0.1,9000.0,5061.08,3938.92,Completed
O0030414,P0155,S0019,1,0.15,6120.0,3952.69,2167.31,Completed
O0030415,P0046,S0059,4,0,17200,9118.56,8081.44,Completed
O0030416,P0161,S0035,2,0.25,13050.0,11475.54,1574.46,Completed
O0030417,P0226,S0007,1,0.08,1012.0,619.29,392.71,Completed
O0030417,P0303,S0007,1,0.03,776.0,450.29,325.71,Completed
O0030417,P0071,S0007,1,0.05,5035.0,3321.74,1713.26,Completed
O0030418,P0194,S0063,4,0.08,8096.0,5778.24,2317.76,Completed
O0030418,P0034,S0063,1,0.1,13140.0,9349.4,3790.6,Completed
O0030418,P0213,S0063,1,0.08,2576.0,1872.87,703.13,Completed
O0030419,P0157,S0050,2,0.08,15824.0,8442.16,7381.84,Completed
O0030420,P0051,S0017,3,0.3,3150.0,2565.69,584.31,Completed
O0030420,P0096,S0017,2,0.2,12640.0,8574.04,4065.96,Completed
O0030421,P0084,S0041,2,0.08,54280.0,37976.42,16303.58,Completed
O0030421,P0320,S0041,3,0,17400,11724.87,5675.13,Completed
O0030421,P0386,S0041,1,0.08,5428.0,4266.59,1161.41,Completed
O0030422,P0260,S0017,1,0.15,595.0,444.09,150.91,Completed
O0030423,P0125,S0023,3,0.05,11400.0,7651.8,3748.2,Completed
O0030423,P0059,S0023,4,0.08,7728.0,5331.96,2396.04,Completed
O0030423,P0410,S0023,3,0.25,900.0,727.92,172.08,Completed
O0030424,P0123,S0080,2,0.08,6072.0,4898.68,1173.32,Completed
O0030424,P0212,S0080,4,0.03,7372.0,5147.12,2224.88,Completed
O0030425,P0095,S0054,2,0.15,7140.0,5335.42,1804.58,Completed
O0030426,P0354,S0034,2,0.2,160.0,106.94,53.06,Completed
O0030427,P0326,S0059,4,0.03,55872.0,36555.36,19316.64,Cancelled
O0030427,P0083,S0059,3,0,73200,54814.5,18385.5,Cancelled
O0030427,P0318,S0059,1,0.03,27839.0,17726.36,10112.64,Cancelled
O0030427,P0301,S0059,2,0.05,1710.0,1019.96,690.04,Cancelled
O0030428,P0358,S0007,1,0.05,570.0,348.62,221.38,Completed
O0030429,P0270,S0086,4,0,6400,4027.24,2372.76,Completed
O0030429,P0392,S0086,2,0.05,9880.0,6776.04,3103.96,Completed
O0030429,P0188,S0086,4,0.2,14720.0,10947.4,3772.6,Completed
O0030430,P0195,S0053,3,0.03,5238.0,4166.82,1071.18,Completed
O0030430,P0182,S0053,3,0,9600,4974.81,4625.19,Completed
O0030430,P0108,S0053,2,0,3800,2117.74,1682.26,Completed
O0030430,P0256,S0053,2,0.25,750.0,671.0,79.0,Completed
O0030431,P0369,S0003,4,0.25,3900.0,2915.36,984.64,Completed
O0030432,P0144,S0087,1,0.08,4416.0,3124.82,1291.18,Returned
O0030432,P0242,S0087,4,0.1,3600.0,2210.8,1389.2,Returned
O0030433,P0365,S0080,2,0.12,35552.0,28753.84,6798.16,Returned
O0030433,P0014,S0080,2,0.3,117740.0,129292.78,-11552.78,Returned
O0030434,P0299,S0079,1,0.2,240.0,205.16,34.84,Returned
O0030434,P0177,S0079,3,0.13,11223.0,7972.08,3250.92,Returned
O0030434,P0159,S0079,4,0.08,24288.0,20167.4,4120.6,Returned
O0030435,P0043,S0060,3,0.03,66348.0,34521.96,31826.04,Completed
O0030435,P0282,S0060,2,0.05,3230.0,2271.3,958.7,Completed
O0030436,P0028,S0048,4,0,255200,175639.56,79560.44,Completed
O0030437,P0013,S0048,3,0.25,156150.0,100200.63,55949.37,Completed
O0030438,P0395,S0072,3,0.05,13395.0,7162.98,6232.02,Completed
O0030438,P0093,S0072,3,0.05,18525.0,14242.29,4282.71,Completed
O0030439,P0416,S0036,1,0.25,5100.0,4157.48,942.52,Completed
O0030440,P0046,S0098,2,0.2,6880.0,4559.28,2320.72,Completed
O0030440,P0015,S0098,1,0.2,40000.0,29526.03,10473.97,Completed
O0030440,P0286,S0098,3,0.03,873.0,597.66,275.34,Completed
O0030441,P0322,S0089,3,0.1,71010.0,38865.9,32144.1,Pending
O0030441,P0091,S0089,4,0.12,11968.0,9994.04,1973.96,Pending
O0030442,P0043,S0047,2,0.03,44232.0,23014.64,21217.36,Completed
O0030442,P0036,S0047,1,0.08,8188.0,5998.5,2189.5,Completed
O0030443,P0007,S0043,2,0.2,138880.0,85657.82,53222.18,Pending
O0030443,P0192,S0043,3,0.15,3060.0,1852.56,1207.44,Pending
O0030443,P0011,S0043,4,0.2,178560.0,123403.88,55156.12,Pending
O0030443,P0221,S0043,4,0.2,7360.0,6059.56,1300.44,Pending
O0030444,P0069,S0058,2,0.15,18530.0,15169.1,3360.9,Completed
O0030444,P0378,S0058,3,0.05,28215.0,16605.15,11609.85,Completed
O0030445,P0076,S0040,3,0.15,6885.0,4805.94,2079.06,Completed
O0030446,P0318,S0070,2,0.25,43050.0,35452.72,7597.28,Completed
O0030447,P0293,S0100,3,0.2,1680.0,1611.27,68.73,Completed
O0030447,P0418,S0100,4,0,4800,2470.8,2329.2,Completed
O0030448,P0407,S0079,2,0,7600,5185.9,2414.1,Completed
O0030449,P0082,S0025,2,0,44000,29439.66,14560.34,Completed
O0030449,P0211,S0025,2,0.15,1700.0,1111.58,588.42,Completed
O0030450,P0102,S0057,4,0.08,13616.0,9324.64,4291.36,Cancelled
O0030450,P0070,S0057,4,0.12,19712.0,10974.04,8737.96,Cancelled
O0030451,P0256,S0055,1,0.2,400.0,335.5,64.5,Completed
O0030452,P0225,S0064,4,0.25,1200.0,1191.48,8.52,Completed
O0030453,P0171,S0056,2,0.2,5920.0,4198.18,1721.82,Completed
O0030454,P0108,S0086,2,0.05,3610.0,2117.74,1492.26,Completed
O0030455,P0023,S0045,3,0,83400,56823.69,26576.31,Completed
O0030456,P0138,S0046,2,0.08,11224.0,6123.74,5100.26,Completed
O0030457,P0341,S0095,4,0.08,86480.0,53440.8,33039.2,Completed
O0030457,P0095,S0095,2,0.05,7980.0,5335.42,2644.58,Completed
O0030457,P0313,S0095,4,0.08,5520.0,4150.44,1369.56,Completed
O0030457,P0228,S0095,4,0.1,3960.0,2673.4,1286.6,Completed
O0030458,P0035,S0002,3,0.2,11040.0,7980.09,3059.91,Cancelled
O0030458,P0374,S0002,3,0.2,64080.0,47793.27,16286.73,Cancelled
O0030458,P0251,S0002,3,0.25,2250.0,1485.96,764.04,Cancelled
O0030459,P0145,S0009,1,0.05,3705.0,3023.87,681.13,Completed
O0030459,P0087,S0009,4,0,55600,40563.32,15036.68,Completed
O0030459,P0280,S0009,3,0.05,5700.0,3396.12,2303.88,Completed
O0030460,P0283,S0033,1,0.15,595.0,419.87,175.13,Completed
O0030460,P0365,S0033,2,0.12,35552.0,28753.84,6798.16,Completed
O0030461,P0124,S0009,4,0.1,11880.0,9907.12,1972.88,Completed
O0030461,P0398,S0009,3,0.05,5415.0,4110.09,1304.91,Completed
O0030461,P0399,S0009,2,0.03,4462.0,2655.16,1806.84,Completed
O0030461,P0191,S0009,2,0.05,4370.0,3064.34,1305.66,Completed
O0030462,P0112,S0091,3,0,21900,12209.28,9690.72,Completed
O0030462,P0188,S0091,4,0.03,17848.0,10947.4,6900.6,Completed
O0030462,P0198,S0091,1,0.12,1936.0,1077.78,858.22,Completed
O0030462,P0341,S0091,4,0.08,86480.0,53440.8,33039.2,Completed
O0030463,P0173,S0044,3,0.1,4590.0,2972.22,1617.78,Completed
O0030463,P0095,S0044,1,0.05,3990.0,2667.71,1322.29,Completed
O0030463,P0201,S0044,4,0.25,6600.0,5422.08,1177.92,Completed
O0030464,P0177,S0011,1,0.12,3784.0,2657.36,1126.64,Completed
O0030465,P0294,S0089,1,0.08,276.0,231.86,44.14,Completed
O0030465,P0004,S0089,3,0.08,172776.0,144782.49,27993.51,Completed
O0030465,P0002,S0089,3,0.08,160908.0,84189.84,76718.16,Completed
O0030465,P0288,S0089,2,0.2,1440.0,949.6,490.4,Completed
O0030466,P0379,S0031,1,0.2,5200.0,3432.53,1767.47,Completed
O0030466,P0011,S0031,1,0.2,44640.0,30850.97,13789.03,Completed
O0030467,P0105,S0013,4,0.12,34144.0,27461.32,6682.68,Cancelled
O0030467,P0060,S0013,2,0.2,6880.0,4559.96,2320.04,Cancelled
O0030467,P0385,S0013,4,0.08,20240.0,11227.44,9012.56,Cancelled
O0030468,P0014,S0048,3,0.15000000000000002,214455.0,193939.17,20515.83,Completed
O0030468,P0120,S0048,2,0.1,14040.0,12040.08,1999.92,Completed
O0030469,P0195,S0065,3,0.25,4050.0,4166.82,-116.82,Cancelled
O0030470,P0301,S0086,4,0.2,2880.0,2039.92,840.08,Completed
O0030470,P0351,S0086,4,0.1,360.0,212.56,147.44,Completed
O0030471,P0013,S0066,4,0,277600,133600.84,143999.16,Completed
O0030472,P0046,S0043,2,0.25,6450.0,4559.28,1890.72,Completed
O0030472,P0227,S0043,4,0.12,4928.0,2776.16,2151.84,Completed
O0030472,P0386,S0043,1,0.03,5723.0,4266.59,1456.41,Completed
O0030473,P0279,S0011,4,0.25,3300.0,3397.2,-97.2,Completed
O0030473,P0226,S0011,4,0.12,3872.0,2477.16,1394.84,Completed
O0030474,P0074,S0049,4,0.1,56880.0,36017.48,20862.52,Completed
O0030475,P0345,S0010,3,0.12,19800.0,14010.48,5789.52,Pending
O0030475,P0159,S0010,4,0.1,23760.0,20167.4,3592.6,Pending
O0030476,P0206,S0034,2,0.03,2134.0,1644.8,489.2,Completed
O0030476,P0391,S0034,1,0,5000,2530.54,2469.46,Completed
O0030476,P0390,S0034,1,0.05,10355.0,5997.72,4357.28,Completed
O0030476,P0162,S0034,3,0.08,3036.0,2134.74,901.26,Completed
O0030477,P0317,S0090,1,0.08,24932.0,19872.97,5059.03,Completed
O0030477,P0065,S0090,1,0.2,4240.0,3155.22,1084.78,Completed
O0030477,P0396,S0090,1,0.15,1190.0,701.22,488.78,Completed
O0030478,P0396,S0030,3,0.08,3864.0,2103.66,1760.34,Completed
O0030478,P0190,S0030,4,0.2,8320.0,7719.88,600.12,Completed
O0030479,P0361,S0085,3,0.05,24795.0,13072.68,11722.32,Returned
O0030480,P0408,S0001,4,0.2,3200.0,2344.56,855.44,Completed
